ID	Gmina	day	month	year	reported_time	localisation	species	weight
73	WIELICZKA	18	1	2019	9:12	Wygoda 40	domestic cat	
74	WIELICZKA	18	1	2019	9:12	Węgrzce Wielkie 328	roe deer	35
75	WIELICZKA	18	1	2019	18:40	Wygoda 28	domestic cat	4
76	WIELICZKA	23	1	2019	17:45	Grottgera	domestic cat	9
77	WIELICZKA	26	1	2019	11:30	Krzyszkowicka/Kasztanowa	domestic cat	3
78	WIELICZKA	29	1	2019	11:07	Lednica Gorna 221	roe deer	13
79	WIELICZKA	29	1	2019	15:00	Sułkow 255	roe deer	15
80	WIELICZKA	30	1	2019	7:15	Grabie 70	roe deer	25
81	WIELICZKA	31	1	2019	15:30	Dębowskiego	domestic cat	
82	WIELICZKA	31	1	2019	18:35	Pawlikowice	dog	
174	WIELICZKA	2	2	2019	7:26	WIELICZKA rondo od strony Krzyszkowic	domestic cat	5
175	WIELICZKA	2	2	2019	7:55	Podstolice	roe deer	12
176	WIELICZKA	2	2	2019	12:09	Sadowa 20-20A,WIELICZKA	dog	3
177	WIELICZKA	2	2	2019	12:39	Narutowicza,WIELICZKA	domestic cat	2
178	WIELICZKA	5	2	2019	9:49	Pawlikowice	roe deer	25
179	WIELICZKA	6	2	2019	8:42	Sygneczów	roe deer	7
180	WIELICZKA	6	2	2019	8:42	Pawlikowice 202	dog	20
181	WIELICZKA	6	2	2019	9:18	Pawlikowice	domestic cat	
182	WIELICZKA	6	2	2019	10:44	Narutowicza/Bogucka 	domestic cat	5
183	WIELICZKA	6	2	2019	17:49	Pawlikowice	domestic cat	5
184	WIELICZKA	8	2	2019	12:29	Klasnieńska	domestic cat	5
185	WIELICZKA	10	2	2019	8:13	Niepolomska32	roe deer	26
186	WIELICZKA	10	2	2019	9:11	Podstolice 	red fox	7
187	WIELICZKA	10	2	2019	18:50	Brzegi	roe deer	22
188	WIELICZKA	11	2	2019	10:55	Wegrzce wielkie 296	roe deer	23
189	WIELICZKA	12	2	2019	11:04	Krakowska 16	domestic cat	25
190	WIELICZKA	13	2	2019	15:47	Czarnochowska 21	domestic cat	
191	WIELICZKA	14	2	2019	10:51	Siercza	domestic cat	5
192	WIELICZKA	14	2	2019	12:05	Pawlikowice	domestic cat	5
193	WIELICZKA	14	2	2019	16:39	Kodomestic catów	domestic cat	5
194	WIELICZKA	18	2	2019	12:54	Gorzków	roe deer	18
195	WIELICZKA	19	2	2019	5:52	Krzyszkowicka/Różana	roe deer	19
196	WIELICZKA	19	2	2019	7:48	Warzyvka	birds	5
197	WIELICZKA	21	2	2019	7:04	Narutowicza	domestic cat	5
198	WIELICZKA	25	2	2019	10:37	Dębowa/Wygoda	domestic cat	5
199	WIELICZKA	25	2	2019	16:23	Mietniowska,WIELICZKA	beaver	12
200	WIELICZKA	27	2	2019	17:38	Koźmice	red fox	7
201	WIELICZKA	27	2	2019	17:49	Długa 23C	red fox	7
355	WIELICZKA	4	3	2019	18:37	Kodomestic catów	domestic cat	
356	WIELICZKA	4	3	2019	18:37	Kodomestic catów	domestic cat	
357	WIELICZKA	5	3	2019	6:40	Narutowicza	domestic cat	2
358	WIELICZKA	5	3	2019	6:40	Powstańców Styczniowych	roe deer	22
359	WIELICZKA	6	3	2019	13:40	Golkowice	domestic cat	5
360	WIELICZKA	6	3	2019	15:20	Narutowicza	domestic cat	5
361	WIELICZKA	7	3	2019	8:37	Koźmice Wielkie109A	domestic cat	
362	WIELICZKA	8	3	2019	8:17	Kosiby	domestic cat	5
363	WIELICZKA	8	3	2019	17:17	Asnyka	domestic cat	3
364	WIELICZKA	12	3	2019	7:58	Gorzków	roe deer	30
365	WIELICZKA	13	3	2019	11:22	os.Szymanowskiego 17	dog	26
366	WIELICZKA	16	3	2019	10:44	Wincentego Pola 18	domestic cat	3
367	WIELICZKA	16	3	2019	15:41	Chorągwica	domestic cat	2
368	WIELICZKA	17	3	2019	12:01	Koźmice Wielkie	roe deer	25
369	WIELICZKA	18	3	2019	11:12	Grabie 61	roe deer	30
370	WIELICZKA	18	3	2019	15:24	Warzycka 37	domestic cat	5
371	WIELICZKA	19	3	2019	15:41	Warzycka 37	domestic cat	5
372	WIELICZKA	21	3	2019	9:39	Długa 45 A	domestic cat	5
373	WIELICZKA	23	3	2019	10:28	Warzycka37	birds	5
374	WIELICZKA	24	3	2019	8:50	Brzegi	roe deer	26
375	WIELICZKA	29	3	2019	20:18	KoźmiceWielkie 48	roe deer	30
701	WIELICZKA	1	4	2019	8:26	Brzegi/Grabie	roe deer	
702	WIELICZKA	2	4	2019	10:57	Grabie	roe deer	30
703	WIELICZKA	2	4	2019	16:03	Kodomestic catów	domestic cat	5
704	WIELICZKA	3	4	2019	14:51	Dobranowice 229	dog	28
705	WIELICZKA	3	4	2019	17:00	Warzycka 37	roe deer	12
706	WIELICZKA	4	4	2019	20:24	Mała wieś	roe deer	
707	WIELICZKA	5	4	2019	18:19	Koźmice Wielkie 50	roe deer	30
708	WIELICZKA	6	4	2019	12:15	Warzycka37	roe deer	36
709	WIELICZKA	8	4	2019	11:00	Janowice	dog	14
710	WIELICZKA	8	4	2019	14:36	Warzycka	domestic cat	4
711	WIELICZKA	9	4	2019	11:06	Ochota 3-5	domestic cat	5
712	WIELICZKA	9	4	2019	12:31	Koźmice Wielkie 50	roe deer	20
713	WIELICZKA	10	4	2019	6:28	Piłsudskiego	domestic cat	
714	WIELICZKA	10	4	2019	9:43	Koźmice Wielkie 50	domestic cat	5
715	WIELICZKA	11	4	2019	16:03	Pawlikowice 57	red fox	12
716	WIELICZKA	14	4	2019	8:52	Kopernika 82	domestic cat	3
717	WIELICZKA	15	4	2019	7:32	Koźmice Wielkie 	domestic cat	5
718	WIELICZKA	15	4	2019	14:41	Krzyszkowice, WIELICZKA	domestic cat	5
719	WIELICZKA	15	4	2019	18:15	Koźmice Wielkie 109	domestic cat	3
720	WIELICZKA	16	4	2019	13:03	Janowice 10	red fox	7
721	WIELICZKA	16	4	2019	16:28	Podstolice	roe deer	30
722	WIELICZKA	17	4	2019	14:48	Dobczycka 	domestic cat	3
723	WIELICZKA	17	4	2019	16:12	Brzegi	red fox	7
724	WIELICZKA	17	4	2019	18:51	Legionów WIELICZKA	domestic cat	4
725	WIELICZKA	17	4	2019	20:56	Siercza	domestic cat	3
726	WIELICZKA	18	4	2019	7:54	DW 964 Mała Wieś	roe deer	
727	WIELICZKA	18	4	2019	16:17	Gorzków 255	roe deer	25
728	WIELICZKA	19	4	2019	13:00	Czarnochowice 154	domestic cat	5
729	WIELICZKA	19	4	2019	13:44	Grabie	roe deer	
730	WIELICZKA	19	4	2019	13:44	Grabie	red fox	25
731	WIELICZKA	20	4	2019	9:03	Piłsudskiego, WIELICZKA	domestic cat	3
732	WIELICZKA	20	4	2019	9:03	Strażnica	roe deer	25
733	WIELICZKA	23	4	2019	9:02	Ochota 3-5	domestic cat	5
734	WIELICZKA	23	4	2019	10:59	Rondo Światowych Dni Mlodzierzy	roe deer	34
735	WIELICZKA	26	4	2019	18:48	Węgrzcewielkie	roe deer	23
736	WIELICZKA	28	4	2019	7:36	Zabawa	roe deer	12
879	WIELICZKA	1	5	2019	7:37	Dębskiego 57	domestic cat	5
880	WIELICZKA	1	5	2019	7:37	Kraśnieńska 48	wild boar	98
881	WIELICZKA	1	5	2019	16:55	Wąska	roe deer	7
882	WIELICZKA	3	5	2019	15:41	Warzycka	domestic cat	5
883	WIELICZKA	4	5	2019	15:15	Sadowa 101 A	roe deer	15
884	WIELICZKA	5	5	2019	5:30	Koźmice Wielkie 22	roe deer	20
885	WIELICZKA	6	5	2019	15:59	Kodomestic catow 2	domestic cat	3
886	WIELICZKA	6	5	2019	20:45	Koźmice Wielkie 	domestic cat	3
887	WIELICZKA	7	5	2019	12:34	Koźmice Wielkie	domestic cat	5
888	WIELICZKA	8	5	2019	7:51	Podstolice	birds	3
889	WIELICZKA	9	5	2019	16:03	Grabówki 304	roe deer	25
890	WIELICZKA	10	5	2019	13:48	Chorągwica 218	roe deer	
891	WIELICZKA	13	5	2019	13:07	Podstolice	dog	16
892	WIELICZKA	16	5	2019	9:15	Węgrzce Wielkie/Zakrzów	roe deer	25
893	WIELICZKA	18	5	2019	8:31	Mietniów 114	red fox	6
894	WIELICZKA	20	5	2019	10:55	Niepolomska 17A	domestic cat	3
895	WIELICZKA	21	5	2019	6:35	Siercza	roe deer	22
896	WIELICZKA	21	5	2019	7:46	Golkowice 228A	roe deer	25
897	WIELICZKA	23	5	2019	18:40	Warzycka 37	domestic cat	5
898	WIELICZKA	24	5	2019	7:34	Kasztanowe	domestic cat	5
899	WIELICZKA	24	5	2019	9:08	Śledziejowice 381	roe deer	25
900	WIELICZKA	24	5	2019	11:38	Zabawa 166	birds	75
901	WIELICZKA	25	5	2019	11:11	Koźmice Małe	domestic cat	4
902	WIELICZKA	27	5	2019	5:32	Węgrzce wielkie Grabie	roe deer	
903	WIELICZKA	28	5	2019	12:05	Grabówki 89	roe deer	
904	WIELICZKA	29	5	2019	13:52	Grabówki 89	birds	21
905	WIELICZKA	31	5	2019	10:33	Węgrzce Wielkie 373	domestic cat	5
906	WIELICZKA	31	5	2019	10:33	Zakrzów	domestic cat	5
907	WIELICZKA	31	5	2019	19:34	Brzegi	beaver	5
1061	WIELICZKA	25	6	2019	9:17	Gorzków 140	domestic cat	3
1062	WIELICZKA	2	6	2019	20:28	Piłsudskiego 67	domestic cat	3
1063	WIELICZKA	4	6	2019	12:49	Warzycka 37	hare	5
1064	WIELICZKA	6	6	2019	8:11	Klaśnieńska	roe deer	17
1065	WIELICZKA	6	6	2019	19:58	Krzyszkowicka	domestic cat	3
1066	WIELICZKA	8	6	2019	8:37	Dębowskiego	hare	4
1067	WIELICZKA	10	6	2019	15:06	Warzycka 37	roe deer	8
1068	WIELICZKA	10	6	2019	16:54	Węgrzece Wielkie	wild boar	30
1069	WIELICZKA	11	6	2019	19:16	Morawica	roe deer	10
1070	WIELICZKA	12	6	2019	7:21	Podstolice 251	roe deer	7
1071	WIELICZKA	13	6	2019	10:07	Warzycka 37	hare	1
1072	WIELICZKA	14	6	2019	9:54	Koźmice Bugaj	roe deer	10
1073	WIELICZKA	14	6	2019	16:08	Grottgera	domestic cat	3
1074	WIELICZKA	17	6	2019	10:52	Kraszewskiego	domestic cat	5
1075	WIELICZKA	17	6	2019	20:55	koźmice Wielkie 	domestic cat	2
1076	WIELICZKA	19	6	2019	13:59	Wawrzyńca 27	roe deer	7
1077	WIELICZKA	20	6	2019	7:57	Mietniów 75	roe deer	14
1078	WIELICZKA	22	6	2019	9:47	Sułków 132	domestic cat	4
1079	WIELICZKA	23	6	2019	10:39	Puławskiego	red fox	6
1080	WIELICZKA	25	6	2019	14:28	Strażnica WIELICZKA	birds	
1081	WIELICZKA	25	6	2019			roe deer	15
1082	WIELICZKA	27	6	2019	11:36	Chrobrego 9-11	domestic cat	3
1083	WIELICZKA	27	6	2019	12:16	Kościuszki 36B	birds	1
1084	WIELICZKA	27	6	2019	19:08	Park i stawobok policji	beaver	
1085	WIELICZKA	28	6	2019	10:28	Podleśna, WIELICZKA	domestic cat	1
1086	WIELICZKA	28	6	2019	10:28	Podleśna, WIELICZKA	domestic cat	1
1087	WIELICZKA	28	6	2019	19:59	Kościuszki, WIELICZKA	birds	3
1088	WIELICZKA	22	6	2019	13:16	Grabowki 125	domestic cat	4
95	WIELICZKA	2	1	2019	15:54	Krzyszkowicka	domestic cat	0
56	KRAKOW	31	1	2018	19:05	Wielicka	dog	20
1	KRAKOW	2	1	2020	13:56	Petrażyckiego	dog	7
2	KRAKOW	2	1	2020	14:51	Nad Czerną 7	domestic cat	0
3	KRAKOW	3	1	2020	7:16	Malborska/Macedońska	hare	2
4	KRAKOW	3	1	2020	9:48	Rączna 11C	roe deer	15
5	KRAKOW	3	1	2020	15:25	Jancarza	domestic cat	
6	KRAKOW	3	1	2020	17:09	Pasternik/Tetmajera	domestic cat	3
7	KRAKOW	3	1	2020	19:24	Powstańców 62A	domestic cat	3
8	KRAKOW	4	1	2020	10:30	Jancarza	domestic cat	3
9	KRAKOW	4	1	2020	13:08	Przegorzalska	roe deer	15
10	KRAKOW	4	1	2020	15:51	Libertowska	red fox	8
11	KRAKOW	5	1	2020	0:09	Niepokalanej Panny Marii 121	roe deer	26
12	KRAKOW	5	1	2020	15:31	Zaporowskiej	domestic cat	5
13	KRAKOW	5	1	2020	20:47	Barycka	roe deer	25
14	KRAKOW	6	1	2020	12:55	Kocmyrzowska Fort Grębałów	red fox	
15	KRAKOW	6	1	2020	14:27	Ziemska 8	roe deer	28
16	KRAKOW	7	1	2020	14:44	Jakubowskiego 2	roe deer	14
17	KRAKOW	7	1	2020	15:10	Dożynkowa	roe deer	25
18	KRAKOW	8	1	2020	8:17	Szwedzka 23	domestic cat	5
19	KRAKOW	8	1	2020	16:40	Zbrojarzy 	domestic cat	5
20	KRAKOW	8	1	2020	18:48	Komandosów 16-14	domestic cat	4
21	KRAKOW	10	1	2020	12:47	Na Stoku 10B	domestic cat	1
22	KRAKOW	10	1	2020	17:06	Kołodziejska 15	domestic cat	3
23	KRAKOW	10	1	2020	17:06	Gospodarska	domestic cat	3
24	KRAKOW	11	1	2020	9:54	Leśna	roe deer	25
25	KRAKOW	11	1	2020	22:45	Podgórki 11	roe deer	25
26	KRAKOW	12	1	2020	9:25	Gardowskiego 56	domestic cat	1
27	KRAKOW	12	1	2020	11:56	Powstańców Wielkopolskich	squirrel	1
28	KRAKOW	13	1	2020	5:31	Glogera 53	wild boar	90
29	KRAKOW	13	1	2020	8:59	Warowna/Zagaje	domestic cat	3
30	KRAKOW	13	1	2020	10:39	Myślenicka 109	dog	14
31	KRAKOW	13	1	2020	17:58	Lasówka 40	roe deer	25
32	KRAKOW	13	1	2020	18:09	Reduta	domestic cat	
33	KRAKOW	13	1	2020	22:17	al. Waszyngtona	roe deer	25
34	KRAKOW	14	1	2020	11:43	Sdomestic catnicka	wild boar	78
35	KRAKOW	14	1	2020	12:20	zakole	roe deer	12
36	KRAKOW	14	1	2020	22:48	Władysława za Skalbmierza 12	domestic cat	2
37	KRAKOW	15	1	2020	8:30	Krzemieniecka 12	domestic cat	3
39	KRAKOW	15	1	2020	10:15	Kąpielowa 	roe deer	12
40	KRAKOW	16	1	2020	9:19	Łużycka 93	domestic cat	3
41	KRAKOW	17	1	2020	12:26	al. Pokoju (M1)	hare	3
42	KRAKOW	18	1	2020	10:34	Armii Krajowej 6	domestic cat	2
43	KRAKOW	18	1	2020	19:16	Brzeska	red fox	7
44	KRAKOW	19	1	2020	12:46	Rusiecka	roe deer	22
45	KRAKOW	20	1	2020	8:48	Pułłanki	red fox	12
46	KRAKOW	20	1	2020	11:02	Wróblewskiego/Pędzichów	domestic cat	3
47	KRAKOW	21	1	2020	12:42	Pasternik	red fox	7
48	KRAKOW	21	1	2020	14:47	al. Pokoju 78	domestic cat	3
49	KRAKOW	21	1	2020	21:22	Drużbackiej	roe deer	20
50	KRAKOW	21	1	2020	22:07	Smoleńskiego 58	roe deer	25
51	KRAKOW	22	1	2020	8:39	Kuryłowicza 65	roe deer	21
52	KRAKOW	22	1	2020	9:31	Kleeberga	birds	1
53	KRAKOW	22	1	2020	23:07	Norymberska	wild boar	57
54	KRAKOW	23	1	2020	10:28	Królowej Jadwigi 41-39	squirrel	1
55	KRAKOW	23	1	2020	19:12	Podbipięty	dog	5
56	KRAKOW	24	1	2020	5:11	Jasnogórska	wild boar	20
57	KRAKOW	24	1	2020	12:29	Dobrego Pasterza	domestic cat	3
58	KRAKOW	24	1	2020	15:15	Wawozowa	domestic cat	3
59	KRAKOW	24	1	2020	19:03	Kuryłowicza	domestic cat	3
60	KRAKOW	24	1	2020	19:03	Bolesława Śmiałego	roe deer	25
61	KRAKOW	24	1	2020	21:11	Pachońskiego	red fox	5
62	KRAKOW	25	1	2020	8:11	Długoszewskiego	wild boar	140
63	KRAKOW	25	1	2020	11:05	Godewskiego	red fox	5
64	KRAKOW	25	1	2020	12:41	Al.. Daszyńskiego	squirrel	1
65	KRAKOW	25	1	2020	13:22	Kazimierza Wielkiego	domestic cat	3
66	KRAKOW	26	1	2020	8:37	Golikowka	roe deer	25
67	KRAKOW	26	1	2020	13:27	Zakopiańska	domestic cat	3
68	KRAKOW	27	1	2020	12:08	Glinik	domestic cat	5
69	KRAKOW	28	1	2020	12:15	Tyniecka 203B	wild boar	79
70	KRAKOW	28	1	2020	12:27	Podgórki tynieckie	roe deer	13
71	KRAKOW	28	1	2020	19:43	Olszanicka	domestic cat	
72	KRAKOW	29	1	2020	0:38	Sużyckiego 16	roe deer	
73	KRAKOW	29	1	2020	6:06	Wielicka	domestic cat	
74	KRAKOW	29	1	2020	7:29	Romanowicza 6	domestic cat	
75	KRAKOW	29	1	2020	13:56	Pachońskiego	hare	
76	KRAKOW	29	1	2020	21:18	Warchałowskiego 46	dog	
77	KRAKOW	29	1	2020	23:24	Grota Roweckiego/Norymberska	domestic cat	
78	KRAKOW	30	1	2020	9:56	Tyniecka 118	roe deer	
79	KRAKOW	30	1	2020	12:00	Kozia 14	hedgehog	
80	KRAKOW	31	1	2020	7:22	Kuźnicy Kołłątajowskiej	rat	
81	KRAKOW	31	1	2020	11:36	Królowej Jadwigi/Jesionowa	domestic cat	
82	KRAKOW	31	1	2020	17:43	Tyniecka 180/Kolna	roe deer	
114	KRAKOW	1	2	2020	1:48	Lipowskiego 18	domestic cat	3
115	KRAKOW	1	2	2020	6:25	Bulwarowa / Orkana	red fox	4
116	KRAKOW	1	2	2020	8:19	KS. Józefa 104	domestic cat	
117	KRAKOW	1	2	2020	15:24	Padniewskiego 18	wild boar	
118	KRAKOW	1	2	2020	16:16	Podedworze 12	domestic cat	3
119	KRAKOW	2	2	2020	5:31	Lublańska	domestic cat	1
120	KRAKOW	2	2	2020	8:19	Petrażyckiego 68-70	roe deer	25
121	KRAKOW	2	2	2020	10:12	Bulwary Wislane zakole wisły	wild boar	
122	KRAKOW	2	2	2020	11:34	Tomickiego 11	wild boar	20
123	KRAKOW	2	2	2020	20:27	Sużyckiego	roe deer	
124	KRAKOW	3	2	2020	1:26	Łokietka 266	roe deer	25
125	KRAKOW	3	2	2020	8:36	Lipska 44	roe deer	23
126	KRAKOW	5	2	2020	11:54	Bunscha	domestic cat	5
127	KRAKOW	5	2	2020	16:34	Makowskiego/Modrzejewskiej	domestic cat	3
128	KRAKOW	6	2	2020	11:55	Junacka 	birds	1
129	KRAKOW	6	2	2020	18:28	Dauna 37	domestic cat	3
130	KRAKOW	6	2	2020	20:29	Sużyckiego	roe deer	25
131	KRAKOW	6	2	2020	20:36	Ćwiklińskiej/Mała  Góra	dog	2
132	KRAKOW	7	2	2020	21:43	Jasnogórska	red fox	5
133	KRAKOW	8	2	2020	12:28	Park Jordana popiersie wyszyńskiego	squirrel	
134	KRAKOW	8	2	2020	12:30	Kozia 30	red fox	7
135	KRAKOW	8	2	2020	18:08	Suchy Jar	roe deer	20
136	KRAKOW	9	2	2020	8:08	Sdomestic catnicka	domestic cat	3
137	KRAKOW	9	2	2020	13:56	Wielicka 20	dog	
138	KRAKOW	9	2	2020	19:22	Pronaszków/Łódzka	roe deer	20
139	KRAKOW	10	2	2020	0:24	Olszanicka	roe deer	0
140	KRAKOW	10	2	2020	7:00	Sdomestic catnicka 101	domestic cat	7
141	KRAKOW	10	2	2020	7:13	Nowohucka	domestic cat	
142	KRAKOW	10	2	2020	7:23	Zygmunta starego	domestic cat	
143	KRAKOW	10	2	2020	7:52	Sdomestic catnicka orlen	badger	
144	KRAKOW	10	2	2020	10:40	Dukatów 27-29	birds	1
145	KRAKOW	10	2	2020	11:56	Kocmyrzowska	red fox	12
146	KRAKOW	10	2	2020	15:20	Królewska 23	birds	1
147	KRAKOW	11	2	2020	10:18	Czerwonego Prądnika 8	domestic cat	5
148	KRAKOW	11	2	2020	10:19	Smętna 11A-B	squirrel	1
149	KRAKOW	11	2	2020	10:32	Podbipięty	wild boar	47
150	KRAKOW	11	2	2020	15:10	Kuźnicy Kołłątajowskiej 13	rat	1
151	KRAKOW	11	2	2020	21:05	Tyniecka 43-44	roe deer	25
152	KRAKOW	12	2	2020	4:05	Conrada	roe deer	25
153	KRAKOW	12	2	2020	14:22	Hutnicze 14	domestic cat	3
154	KRAKOW	12	2	2020	22:46	Łokietka 266	roe deer	25
155	KRAKOW	13	2	2020	9:02	Rybitwy 44-47	domestic cat	3
156	KRAKOW	14	2	2020	5:19	Bora-Komorowskiego	dog	21
157	KRAKOW	14	2	2020	6:34	Petrażyckiego 39	roe deer	25
158	KRAKOW	14	2	2020	12:09	Murarska	domestic cat	3
159	KRAKOW	14	2	2020	16:22	II Pułku Łotniczego 16-18	birds	2
160	KRAKOW	14	2	2020	17:03	Darwina/Lubocka	domestic cat	3
161	KRAKOW	15	2	2020	14:22	Czwartaków 17A	domestic cat	3
162	KRAKOW	15	2	2020	14:23	Olszanicka	red fox	5
163	KRAKOW	15	2	2020	17:41	Czysta 17	birds	1
164	KRAKOW	15	2	2020	19:18	Łokietka 253	domestic cat	3
165	KRAKOW	16	2	2020	8:49	Wańkowicza	roe deer	12
166	KRAKOW	16	2	2020	14:47	Blokowa	red fox	4
167	KRAKOW	16	2	2020	15:10	Żywiecka	dog	5
168	KRAKOW	16	2	2020	20:02	Sdomestic catnicka 105	domestic cat	2
169	KRAKOW	16	2	2020	20:58	Cechowa 84-88	domestic cat	
170	KRAKOW	17	2	2020	8:01	Puszkarska	domestic cat	3
171	KRAKOW	17	2	2020	8:02	Łużycka 64A	domestic cat	3
172	KRAKOW	17	2	2020	8:03	Ks. Józefa 255	wild boar	90
173	KRAKOW	17	2	2020	8:28	Szelinga 48	domestic cat	
174	KRAKOW	17	2	2020	8:53	Urocze 3	birds	1
175	KRAKOW	17	2	2020	11:54	Puszkarska	domestic cat	
176	KRAKOW	17	2	2020	23:49	Igolomska	hare	2
177	KRAKOW	18	2	2020	11:43	Jana Pawła II	domestic cat	
178	KRAKOW	18	2	2020	12:24	Sawiczewskich 8	domestic cat	3
179	KRAKOW	18	2	2020	22:06	Ks. Józefa / Wioślarska	badger	8
180	KRAKOW	19	2	2020	19:11	Norymberska	roe deer	20
181	KRAKOW	20	2	2020	12:18	Brzeska 18F	roe deer	25
182	KRAKOW	20	2	2020	18:25	Prądnicka 65	domestic cat	3
183	KRAKOW	21	2	2020	5:22	Słowackiego/Mazowicka	domestic cat	
184	KRAKOW	21	2	2020	8:50	Ks. Józefa	red fox	5
185	KRAKOW	21	2	2020	20:14	Niebieska	roe deer	25
186	KRAKOW	21	2	2020	20:15	Fatimska 44	domestic cat	3
188	KRAKOW	21	2	2020	23:28	Powstańcow Słąskich	dog	5
189	KRAKOW	22	2	2020	9:22	Skibowa 9	roe deer	25
190	KRAKOW	22	2	2020	9:22	Bulwarowa	domestic cat	3
191	KRAKOW	22	2	2020	10:37	Na Polach 3	birds	1
192	KRAKOW	22	2	2020	16:28	Zakarnie	dog	70
193	KRAKOW	22	2	2020	23:47	Klimeckiego 14	domestic cat	3
194	KRAKOW	23	2	2020	10:50	Błonia	birds	1
195	KRAKOW	23	2	2020	19:28	Winnicka 67	wild boar	120
196	KRAKOW	24	2	2020	6:42	Tyniecka 43-44	wild boar	70
197	KRAKOW	24	2	2020	7:15	Skrzetuskiego 21	red fox	7
198	KRAKOW	24	2	2020	7:42	Igolomska 28H	dog	36
199	KRAKOW	24	2	2020	18:54	Szastera	domestic cat	2
200	KRAKOW	25	2	2020	12:07	Powstania Styczniowego	wild boar	31
201	KRAKOW	25	2	2020	14:27	Szafrańska 14	roe deer	16
202	KRAKOW	25	2	2020	18:58	Dąbrowa/Brzask	domestic cat	3
204	KRAKOW	25	2	2020	21:19	Trakt Padogki	domestic cat	4
205	KRAKOW	26	2	2020	10:31	Na Kozłówku 25	birds	1
206	KRAKOW	26	2	2020	11:43	Nowohucka/Kuklińskiego	domestic cat	1
207	KRAKOW	26	2	2020	16:41	Ptaszyckiego 	domestic cat	3
208	KRAKOW	27	2	2020	7:07	Jasnogorska	wild boar	
209	KRAKOW	27	2	2020	11:00	Za cmentarzem na Pułłanki	roe deer	
210	KRAKOW	27	2	2020	12:18	Klasztorna	dog	
211	KRAKOW	27	2	2020	17:56	Stelmachów 442	roe deer	
212	KRAKOW	29	2	2020	9:22	Nowohucka	roe deer	
213	KRAKOW	29	2	2020	21:24	Stachiewicza 3	badger	
253	KRAKOW	1	3	2020	6:22	Kamionka 8-10	roe deer	20
254	KRAKOW	1	3	2020	10:45	Las Wolski	wild boar	10
255	KRAKOW	1	3	2020	11:24	Wąwozowa  11D/1	domestic cat	2
256	KRAKOW	2	3	2020	11:08	Kamienna 6	rat	1
257	KRAKOW	2	3	2020	11:33	Zakopieńska 177	birds	1
258	KRAKOW	2	3	2020	15:58	Smoleńskiego 58	domestic cat	3
259	KRAKOW	3	3	2020	5:03	Igolomska	roe deer	26
260	KRAKOW	3	3	2020	8:00	Praska 57-58	squirrel	1
261	KRAKOW	4	3	2020	6:46	Na Zielonki	birds	9
262	KRAKOW	4	3	2020	8:07	Zakopiańska 82	domestic cat	5
263	KRAKOW	4	3	2020	10:20	Turowicza	domestic cat	3
264	KRAKOW	4	3	2020	13:27	Bogucianka 64-80	domestic cat	3
265	KRAKOW	4	3	2020	16:13	Ujastek Mogilski	wild boar	110
266	KRAKOW	4	3	2020	16:56	Spławy	dog	2
267	KRAKOW	4	3	2020	19:04	Norymberska/Tyniecka	domestic cat	1
268	KRAKOW	5	3	2020	6:10	Dobrego Pasteża	birds	
269	KRAKOW	6	3	2020	13:37	Zakarnie	roe deer	5
270	KRAKOW	7	3	2020	9:48	Prandoty/Rakowicka	domestic cat	3
271	KRAKOW	8	3	2020	11:04	Lea 210 C	domestic cat	2
272	KRAKOW	9	3	2020	14:54	Filtrowa	red fox	
273	KRAKOW	9	3	2020	18:52	Gaik 88	roe deer	20
274	KRAKOW	10	3	2020	6:36	Węgrzynowicka	domestic cat	2
275	KRAKOW	10	3	2020	10:02	Tyniecka drogarowerowa	birds	3
276	KRAKOW	10	3	2020	14:03	Witosa 23A	birds	1
277	KRAKOW	10	3	2020	17:39	Bieżanowska 23 A	hedgehog	0
278	KRAKOW	12	3	2020	12:02	Śliwiaka	domestic cat	3
279	KRAKOW	12	3	2020	12:53	Bartnicza 9	roe deer	20
280	KRAKOW	12	3	2020	16:32	Sadowa 6	domestic cat	3
281	KRAKOW	12	3	2020	17:09	Sapalskiego 45	domestic cat	12
282	KRAKOW	12	3	2020	19:02	Ugorek 10 c	birds	2
283	KRAKOW	13	3	2020	11:42	Krzemieniecka 	birds	6
284	KRAKOW	14	3	2020	9:27	Marii Dąbrowskiej	hare	2
285	KRAKOW	15	3	2020	10:38	Rybitwy 35	roe deer	27
286	KRAKOW	15	3	2020	22:24	Królowej Jadwigi 311	birds	1
287	KRAKOW	16	3	2020	5:43	Czarnowiejska 	domestic cat	2
288	KRAKOW	16	3	2020	15:26	Nad Serafą 8	domestic cat	3
289	KRAKOW	16	3	2020	19:40	Szarotki 18	birds	
290	KRAKOW	16	3	2020	19:58	Trybuny Ludów 17	domestic cat	1
291	KRAKOW	16	3	2020	19:59	Poległych w Krzeslawicach	domestic cat	
292	KRAKOW	17	3	2020	10:02	Gorka Narodowa 116	roe deer	21
293	KRAKOW	17	3	2020	10:03	NaStoku 1	domestic cat	3
294	KRAKOW	17	3	2020	10:31	Wilczy Stok 7	birds	1
295	KRAKOW	17	3	2020	21:52	Srebrnych Orłów	domestic cat	2
296	KRAKOW	18	3	2020	7:12	Szustera 13	domestic cat	3
297	KRAKOW	18	3	2020	14:42	Walerego Sławka 28	domestic cat	
298	KRAKOW	19	3	2020	13:49	Poniedziałkowy Dół 11	roe deer	24
